shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
10210,-20.281593,148.734877,320003
10210,-20.281676,148.735098,320004
10210,-20.281822,148.735386,320005
10210,-20.281995,148.735600,320006
10210,-20.282306,148.735992,320007
10210,-20.282812,148.736597,320008
10210,-20.283013,148.736870,320009
10210,-20.283110,148.737033,320010
10210,-20.283248,148.737380,320011
10210,-20.283297,148.737646,320012
10210,-20.283359,148.738473,320013
10210,-20.283384,148.738842,320014
10210,-20.283384,148.738842,330001
10210,-20.283477,148.740178,330002
10210,-20.283567,148.741559,330003
10210,-20.283557,148.741919,330004
10210,-20.283557,148.741919,340001
10210,-20.283553,148.742128,340002
10210,-20.283444,148.742562,340003
10210,-20.283235,148.742969,340004
10210,-20.283027,148.743206,340005
10210,-20.282715,148.743412,340006
10210,-20.281614,148.743981,340007
10210,-20.281372,148.744092,340008
10210,-20.281122,148.744158,340009
10210,-20.280887,148.744173,340010
10210,-20.280513,148.744091,340011
10210,-20.280236,148.743951,340012
10210,-20.279862,148.743663,340013
10210,-20.279612,148.743516,340014
10210,-20.279287,148.743420,340015
10210,-20.278961,148.743390,340016
10210,-20.277507,148.743397,340017
10210,-20.277216,148.743405,340018
10210,-20.276911,148.743464,340019
10210,-20.276516,148.743568,340020
10210,-20.276239,148.743619,340021
10210,-20.275914,148.743597,340022
10210,-20.275692,148.743501,340023
10210,-20.275463,148.743435,340024
10210,-20.275235,148.743398,340025
10210,-20.274958,148.743398,340026
10210,-20.274514,148.743501,340027
10210,-20.274272,148.743568,340028
10210,-20.274050,148.743694,340029
10210,-20.273718,148.743996,340030
10210,-20.273087,148.744630,340031
10210,-20.272568,148.745170,340032
10210,-20.272053,148.745662,340033
10210,-20.271529,148.746307,340034
10210,-20.271195,148.746764,340035
10210,-20.271081,148.747129,340036
10210,-20.271023,148.747687,340037
10210,-20.271072,148.748020,340038
10210,-20.271183,148.748470,340039
10210,-20.271342,148.748987,340040
10210,-20.271494,148.749378,340041
10210,-20.271667,148.749714,340042
10210,-20.271667,148.749714,350001
10210,-20.271716,148.749807,350002
10210,-20.271979,148.750161,350003
10210,-20.272346,148.750508,350004
10210,-20.272775,148.750796,350005
10210,-20.274971,148.751852,350006
10210,-20.275685,148.752229,350007
10210,-20.276545,148.752714,350008
10210,-20.276703,148.752822,350009
10210,-20.276703,148.752822,360001
10210,-20.277797,148.753572,360002
10210,-20.278682,148.754207,360003
10210,-20.278948,148.754436,360004
10210,-20.279023,148.754507,360005
10210,-20.279023,148.754507,370001
10210,-20.280784,148.756183,370002
10210,-20.281438,148.756839,370003
10210,-20.281935,148.757411,370004
10210,-20.282380,148.758080,370005
10210,-20.282812,148.758945,370006
10210,-20.283335,148.760242,370007
10210,-20.283610,148.760982,370008
10210,-20.283976,148.762320,370009
10210,-20.284166,148.763359,370010
10210,-20.284241,148.763769,370011
10210,-20.284279,148.763919,370012
10210,-20.284279,148.763919,380001
10210,-20.284448,148.764572,380002
10210,-20.284714,148.765202,380003
10210,-20.285157,148.766131,380004
10210,-20.285586,148.767769,380005
10210,-20.285686,148.768122,380006
10210,-20.285833,148.768477,380007
10210,-20.286028,148.768803,380008
10210,-20.286327,148.769198,380009
10210,-20.286521,148.769478,380010
10210,-20.286641,148.769757,380011
10210,-20.286636,148.770020,380012
10210,-20.286552,148.770305,380013
10210,-20.286421,148.770534,380014
10210,-20.286222,148.770831,380015
10210,-20.286085,148.771099,380016
10210,-20.286076,148.771135,380017
10210,-20.286076,148.771135,390001
10210,-20.286028,148.771317,390002
10210,-20.286033,148.771575,390003
10210,-20.286133,148.771865,390004
10210,-20.286232,148.772039,390005
10210,-20.286432,148.772195,390006
10210,-20.286778,148.772352,390007
10210,-20.287585,148.772559,390008
10210,-20.287931,148.772665,390009
10210,-20.288178,148.772794,390010
10210,-20.288377,148.772995,390011
10210,-20.288524,148.773219,390012
10210,-20.288629,148.773526,390013
10210,-20.288849,148.774359,390014
10210,-20.288970,148.774661,390015
10210,-20.289153,148.774913,390016
10210,-20.289400,148.775125,390017
10210,-20.289536,148.775190,390018
10210,-20.289756,148.775298,390019
10210,-20.289976,148.775377,390020
10210,-20.290244,148.775511,390021
10210,-20.290386,148.775640,390022
10210,-20.290480,148.775785,390023
10210,-20.290511,148.775958,390024
10210,-20.290485,148.776154,390025
10210,-20.290391,148.776383,390026
10210,-20.290244,148.776663,390027
10210,-20.290129,148.776931,390028
10210,-20.290066,148.777144,390029
10210,-20.289992,148.777418,390030
10210,-20.289898,148.777669,390031
10210,-20.289782,148.777887,390032
10210,-20.289179,148.778754,390033
10210,-20.289085,148.778938,390034
10210,-20.289017,148.779190,390035
10210,-20.289022,148.779503,390036
10210,-20.289116,148.779749,390037
10210,-20.289263,148.780001,390038
10210,-20.289626,148.780573,390039
10210,-20.289951,148.781043,390040
10210,-20.289951,148.781043,400001
10210,-20.290088,148.781241,400002
10210,-20.290600,148.781760,400003
10210,-20.290898,148.782130,400004
10210,-20.291044,148.782389,400005
10210,-20.291099,148.782656,400006
10210,-20.291062,148.782941,400007
10210,-20.290953,148.783207,400008
10210,-20.290800,148.783448,400009
10210,-20.290618,148.783687,400010
10210,-20.290478,148.783921,400011
10210,-20.290414,148.784102,400012
10210,-20.290403,148.784170,400013
10210,-20.290403,148.784170,410001
10210,-20.290387,148.784272,410002
10210,-20.290404,148.784412,410003
10210,-20.290483,148.784566,410004
10210,-20.290562,148.784664,410005
10210,-20.290680,148.784749,410006
10210,-20.290799,148.784795,410007
10210,-20.291031,148.784833,410008
10210,-20.292310,148.784903,410009
10210,-20.292398,148.784921,410010
10210,-20.292507,148.784959,410011
10210,-20.292591,148.785132,410012
10210,-20.292692,148.785519,410013
10210,-20.292678,148.785664,410014
10210,-20.292643,148.785730,410015
10210,-20.292564,148.785753,410016
10210,-20.291833,148.785884,410017
10210,-20.291776,148.785907,410018
10210,-20.291749,148.785949,410019
10210,-20.291749,148.786038,410020
10210,-20.292061,148.786529,410021
10210,-20.292109,148.786566,410022
10210,-20.292253,148.786566,410023
10210,-20.292407,148.786514,410024
10210,-20.292805,148.785874,410025
10210,-20.292987,148.785517,410026
10211,-20.283332,148.738114,10001
10211,-20.283297,148.737646,10002
10211,-20.283248,148.737380,10003
10211,-20.283110,148.737033,10004
10211,-20.283013,148.736870,10005
10211,-20.282812,148.736597,10006
10211,-20.282306,148.735992,10007
10211,-20.281995,148.735600,10008
10211,-20.281890,148.735469,10009
10211,-20.281890,148.735469,20001
10211,-20.281822,148.735386,20002
10211,-20.281676,148.735098,20003
10211,-20.281593,148.734877,20004
10211,-20.281538,148.734663,20005
10211,-20.281261,148.732366,20006
10211,-20.281091,148.730652,20007
10211,-20.281091,148.730652,30001
10211,-20.281087,148.730616,30002
10211,-20.280976,148.729567,30003
10211,-20.280866,148.729139,30004
10211,-20.280803,148.729000,30005
10211,-20.280659,148.728841,30006
10211,-20.280457,148.728718,30007
10211,-20.280145,148.728608,30008
10211,-20.279397,148.728364,30009
10211,-20.279120,148.728238,30010
10211,-20.278898,148.728047,30011
10211,-20.278053,148.727050,30012
10211,-20.277732,148.726677,30013
10211,-20.277732,148.726677,40001
10211,-20.277361,148.726245,40002
10211,-20.277027,148.725927,40003
10211,-20.276426,148.725462,40004
10211,-20.275710,148.724920,40005
10211,-20.275269,148.724673,40006
10211,-20.275057,148.724604,40007
10211,-20.275066,148.724561,40008
10211,-20.275066,148.724521,40009
10211,-20.275063,148.724502,40010
10211,-20.275063,148.724502,50001
10211,-20.275059,148.724483,50002
10211,-20.275043,148.724447,50003
10211,-20.275022,148.724415,50004
10211,-20.274994,148.724388,50005
10211,-20.274962,148.724368,50006
10211,-20.274953,148.724365,50007
10211,-20.274927,148.724356,50008
10211,-20.274890,148.724352,50009
10211,-20.274853,148.724356,50010
10211,-20.274818,148.724368,50011
10211,-20.274786,148.724388,50012
10211,-20.274758,148.724415,50013
10211,-20.274744,148.724437,50014
10211,-20.274703,148.724408,50015
10211,-20.274104,148.724098,50016
10211,-20.273773,148.723921,50017
10211,-20.273609,148.723813,50018
10211,-20.273472,148.723684,50019
10211,-20.273130,148.723316,50020
10211,-20.272857,148.723061,50021
10211,-20.272574,148.722841,50022
10211,-20.272256,148.722634,50023
10211,-20.271342,148.722121,50024
10211,-20.270916,148.721858,50025
10211,-20.270575,148.721660,50026
10211,-20.270229,148.721546,50027
10211,-20.270139,148.721507,50028
10211,-20.270150,148.721481,50029
10211,-20.270157,148.721447,50030
10211,-20.270157,148.721413,50031
10211,-20.270150,148.721379,50032
10211,-20.270137,148.721348,50033
10211,-20.270118,148.721320,50034
10211,-20.270094,148.721298,50035
10211,-20.270066,148.721279,50036
10211,-20.270035,148.721270,50037
10211,-20.270003,148.721265,50038
10211,-20.269971,148.721269,50039
10211,-20.269940,148.721279,50040
10211,-20.269912,148.721297,50041
10211,-20.269888,148.721320,50042
10211,-20.269869,148.721348,50043
10211,-20.269856,148.721379,50044
10211,-20.269849,148.721413,50045
10211,-20.269848,148.721447,50046
10211,-20.269856,148.721481,50047
10211,-20.269869,148.721512,50048
10211,-20.269816,148.721539,50049
10211,-20.269693,148.721575,50050
10211,-20.269693,148.721575,60001
10211,-20.269637,148.721591,60002
10211,-20.269506,148.721610,60003
10211,-20.269385,148.721660,60004
10211,-20.269098,148.721797,60005
10211,-20.268910,148.721783,60006
10211,-20.268916,148.721755,60007
10211,-20.268916,148.721727,60008
10211,-20.268910,148.721699,60009
10211,-20.268899,148.721674,60010
10211,-20.268884,148.721651,60011
10211,-20.268864,148.721632,60012
10211,-20.268841,148.721618,60013
10211,-20.268816,148.721609,60014
10211,-20.268790,148.721606,60015
10211,-20.268777,148.721608,60016
10211,-20.268757,148.721449,60017
10211,-20.268700,148.721246,60018
10211,-20.268660,148.721056,60019
10211,-20.268645,148.720845,60020
10211,-20.268658,148.720663,60021
10211,-20.268690,148.720515,60022
10211,-20.268742,148.720360,60023
10211,-20.268998,148.719746,60024
10211,-20.269112,148.719544,60025
10211,-20.269132,148.719553,60026
10211,-20.269158,148.719554,60027
10211,-20.269183,148.719541,60028
10211,-20.269193,148.719532,60029
10211,-20.269201,148.719520,60030
10211,-20.269207,148.719506,60031
10211,-20.269209,148.719492,60032
10211,-20.269207,148.719464,60033
10211,-20.269201,148.719450,60034
10211,-20.269193,148.719439,60035
10211,-20.269183,148.719429,60036
10211,-20.269158,148.719417,60037
10211,-20.269132,148.719417,60038
10211,-20.269120,148.719422,60039
10211,-20.268009,148.716816,60040
10211,-20.268009,148.716816,70001
10211,-20.267945,148.716666,70002
10211,-20.267902,148.716535,70003
10211,-20.267808,148.716270,70004
10211,-20.267754,148.716093,70005
10211,-20.267712,148.715979,70006
10211,-20.267700,148.715923,70007
10211,-20.267721,148.715917,70008
10211,-20.267738,148.715906,70009
10211,-20.267752,148.715892,70010
10211,-20.267764,148.715876,70011
10211,-20.267772,148.715857,70012
10211,-20.267776,148.715836,70013
10211,-20.267776,148.715816,70014
10211,-20.267772,148.715795,70015
10211,-20.267764,148.715776,70016
10211,-20.267753,148.715761,70017
10211,-20.267738,148.715746,70018
10211,-20.267721,148.715735,70019
10211,-20.267702,148.715729,70020
10211,-20.267683,148.715727,70021
10211,-20.267664,148.715729,70022
10211,-20.267645,148.715735,70023
10211,-20.267628,148.715746,70024
10211,-20.267602,148.715776,70025
10211,-20.267594,148.715795,70026
10211,-20.267417,148.715722,70027
10211,-20.267119,148.715570,70028
10211,-20.266886,148.715423,70029
10211,-20.266708,148.715259,70030
10211,-20.266447,148.714897,70031
10211,-20.266298,148.714620,70032
10211,-20.266242,148.714417,70033
10211,-20.266230,148.714254,70034
10211,-20.266235,148.714018,70035
10211,-20.266288,148.713793,70036
10211,-20.266478,148.713529,70037
10211,-20.266631,148.713388,70038
10211,-20.266831,148.713270,70039
10211,-20.268144,148.712607,70040
10211,-20.268361,148.712466,70041
10211,-20.268582,148.712276,70042
10211,-20.268735,148.712067,70043
10211,-20.268878,148.711819,70044
10211,-20.268973,148.711611,70045
10211,-20.269120,148.711375,70046
10211,-20.269257,148.711207,70047
10211,-20.270433,148.710116,70048
10211,-20.270623,148.709880,70049
10211,-20.270808,148.709610,70050
10211,-20.270961,148.709329,70051
10211,-20.271108,148.708980,70052
10211,-20.271931,148.706787,70053
10211,-20.272105,148.706444,70054
10211,-20.272824,148.705152,70055
10211,-20.273284,148.704354,70056
10211,-20.273597,148.703830,70057
10211,-20.273783,148.703548,70058
10211,-20.273866,148.703447,70059
10211,-20.273866,148.703447,80001
10211,-20.273967,148.703324,80002
10211,-20.274183,148.703110,80003
10211,-20.274837,148.702480,80004
10211,-20.275433,148.701845,80005
10211,-20.276060,148.701052,80006
10211,-20.276447,148.700658,80007
10211,-20.276692,148.700377,80008
10211,-20.276912,148.700099,80009
10211,-20.277070,148.699822,80010
10211,-20.277172,148.699587,80011
10211,-20.277258,148.699342,80012
10211,-20.277488,148.699402,80013
10211,-20.278019,148.699663,80014
10211,-20.278316,148.699847,80015
10211,-20.278316,148.699847,90001
10211,-20.278811,148.700156,90002
10211,-20.278751,148.700373,90003
10211,-20.278751,148.700373,100001
10211,-20.278819,148.700609,100002
10211,-20.279044,148.700820,100003
10211,-20.279344,148.700741,100004
10211,-20.279422,148.700664,100005
10211,-20.279501,148.700566,100006
10211,-20.279530,148.700386,100007
10211,-20.279472,148.700183,100008
10211,-20.279325,148.700027,100009
10211,-20.279179,148.699987,100010
10211,-20.279051,148.700017,100011
10211,-20.278939,148.700053,100012
10211,-20.278811,148.700156,100013
10211,-20.278019,148.699663,100014
10211,-20.277488,148.699402,100015
10211,-20.277258,148.699342,100016
10211,-20.277337,148.698950,100017
10211,-20.277366,148.698700,100018
10211,-20.277372,148.698550,100019
10211,-20.277347,148.698205,100020
10211,-20.277191,148.696609,100021
10211,-20.277201,148.696605,100022
10211,-20.277233,148.696585,100023
10211,-20.277260,148.696559,100024
10211,-20.277282,148.696527,100025
10211,-20.277297,148.696491,100026
10211,-20.277305,148.696453,100027
10211,-20.277305,148.696424,100028
10211,-20.277305,148.696413,100029
10211,-20.277297,148.696375,100030
10211,-20.277282,148.696339,100031
10211,-20.277260,148.696307,100032
10211,-20.277233,148.696281,100033
10211,-20.277201,148.696261,100034
10211,-20.277187,148.696256,100035
10211,-20.277132,148.695565,100036
10211,-20.277123,148.695205,100037
10211,-20.277120,148.694811,100038
10211,-20.277120,148.694811,110001
10211,-20.277115,148.694330,110002
10211,-20.277098,148.694031,110003
10211,-20.277103,148.693779,110004
10211,-20.277139,148.693519,110005
10211,-20.277147,148.693514,110006
10211,-20.277169,148.693493,110007
10211,-20.277187,148.693468,110008
10211,-20.277199,148.693439,110009
10211,-20.277205,148.693408,110010
10211,-20.277205,148.693376,110011
10211,-20.277199,148.693345,110012
10211,-20.277187,148.693316,110013
10211,-20.277173,148.693297,110014
10211,-20.277252,148.693040,110015
10211,-20.277353,148.692730,110016
10211,-20.277451,148.692519,110017
10211,-20.277623,148.692219,110018
10211,-20.277872,148.691917,110019
10211,-20.278110,148.691720,110020
10211,-20.278291,148.691600,110021
10211,-20.278601,148.691448,110022
10211,-20.279466,148.691104,110023
10211,-20.280301,148.690762,110024
10211,-20.280774,148.690506,110025
10211,-20.281317,148.690208,110026
10211,-20.281317,148.690208,120001
10211,-20.281574,148.690066,120002
10211,-20.281948,148.689773,120003
10211,-20.282105,148.689619,120004
10211,-20.282127,148.689633,120005
10211,-20.282158,148.689643,120006
10211,-20.282190,148.689647,120007
10211,-20.282222,148.689643,120008
10211,-20.282253,148.689633,120009
10211,-20.282281,148.689615,120010
10211,-20.282305,148.689592,120011
10211,-20.282318,148.689573,120012
10211,-20.282324,148.689564,120013
10211,-20.282337,148.689533,120014
10211,-20.282344,148.689499,120015
10211,-20.282344,148.689465,120016
10211,-20.282337,148.689431,120017
10211,-20.282326,148.689405,120018
10211,-20.282653,148.688896,120019
10211,-20.282811,148.688615,120020
10211,-20.283212,148.687732,120021
10211,-20.284356,148.685674,120022
10211,-20.284812,148.684839,120023
10211,-20.284812,148.684839,130001
10211,-20.284863,148.684746,130002
10211,-20.285163,148.684144,130003
10211,-20.285353,148.683661,130004
10211,-20.285601,148.682908,130005
10211,-20.285916,148.681795,130006
10211,-20.285916,148.681795,140001
10211,-20.286112,148.681103,140002
10211,-20.286255,148.680732,140003
10211,-20.286577,148.680107,140004
10211,-20.286898,148.679573,140005
10211,-20.287087,148.679325,140006
10211,-20.287310,148.679033,140007
10211,-20.287784,148.678539,140008
10211,-20.287825,148.678507,140009
10211,-20.287744,148.678419,140010
10211,-20.287565,148.678534,140011
10211,-20.287188,148.678919,140012
10211,-20.287188,148.678919,150001
10211,-20.286964,148.679149,150002
10211,-20.286957,148.679161,150003
10211,-20.286960,148.679205,150004
10211,-20.287087,148.679325,150005
10211,-20.287310,148.679033,150006
10211,-20.287784,148.678539,150007
10211,-20.287825,148.678507,150008
10211,-20.288454,148.677999,150009
10211,-20.289425,148.677332,150010
10211,-20.289117,148.674614,150011
10211,-20.289117,148.674614,160001
10211,-20.289005,148.673625,160002
10211,-20.288871,148.672436,160003
10211,-20.289625,148.672350,160004
10211,-20.291363,148.672367,160005
10211,-20.291739,148.675719,160006
10211,-20.295581,148.672968,160007
10211,-20.296465,148.672335,160008
10211,-20.298142,148.670758,160009
10211,-20.299146,148.669899,160010
10211,-20.299395,148.669723,160011
10211,-20.299395,148.669723,170001
10211,-20.301356,148.668336,170002
10212,-20.401781,148.586712,10001
10212,-20.402228,148.586660,10002
10212,-20.402189,148.586539,10003
10212,-20.402064,148.585403,10004
10212,-20.402095,148.585394,10005
10212,-20.402115,148.585382,10006
10212,-20.402132,148.585366,10007
10212,-20.402146,148.585346,10008
10212,-20.402155,148.585324,10009
10212,-20.402160,148.585300,10010
10212,-20.402160,148.585274,10011
10212,-20.402155,148.585252,10012
10212,-20.402146,148.585230,10013
10212,-20.402132,148.585210,10014
10212,-20.402115,148.585194,10015
10212,-20.402095,148.585182,10016
10212,-20.402074,148.585174,10017
10212,-20.402051,148.585171,10018
10212,-20.402038,148.585173,10019
10212,-20.401841,148.583336,10020
10212,-20.401875,148.583327,10021
10212,-20.401897,148.583314,10022
10212,-20.401915,148.583297,10023
10212,-20.401929,148.583276,10024
10212,-20.401938,148.583253,10025
10212,-20.401943,148.583228,10026
10212,-20.401943,148.583201,10027
10212,-20.401938,148.583177,10028
10212,-20.401929,148.583154,10029
10212,-20.401915,148.583133,10030
10212,-20.401897,148.583116,10031
10212,-20.401876,148.583103,10032
10212,-20.401852,148.583095,10033
10212,-20.401829,148.583092,10034
10212,-20.401815,148.583094,10035
10212,-20.401637,148.581496,10036
10212,-20.400853,148.581596,10037
10212,-20.400420,148.581650,10038
10212,-20.400420,148.581650,20001
10212,-20.400015,148.581701,20002
10212,-20.399117,148.581814,20003
10212,-20.399302,148.583540,20004
10212,-20.399403,148.584441,20005
10212,-20.399476,148.585103,20006
10212,-20.399476,148.585103,30001
10212,-20.399531,148.585602,30002
10212,-20.399694,148.587045,30003
10212,-20.397486,148.587334,30004
10212,-20.396217,148.587155,30005
10212,-20.394883,148.586658,30006
10212,-20.394441,148.586484,30007
10212,-20.394181,148.586397,30008
10212,-20.394074,148.586358,30009
10212,-20.393776,148.586240,30010
10212,-20.393503,148.586119,30011
10212,-20.393273,148.586008,30012
10212,-20.393094,148.585888,30013
10212,-20.393039,148.585831,30014
10212,-20.392842,148.585688,30015
10212,-20.392699,148.585555,30016
10212,-20.392585,148.585443,30017
10212,-20.392498,148.585457,30018
10212,-20.392259,148.585623,30019
10212,-20.391999,148.585796,30020
10212,-20.391850,148.585927,30021
10212,-20.391582,148.586056,30022
10212,-20.391320,148.586143,30023
10212,-20.390752,148.586264,30024
10212,-20.381705,148.587619,30025
10212,-20.379874,148.587929,30026
10212,-20.379782,148.587948,30027
10212,-20.379717,148.587995,30028
10212,-20.379660,148.588083,30029
10212,-20.379642,148.588177,30030
10212,-20.379664,148.588298,30031
10212,-20.379809,148.588872,30032
10212,-20.379971,148.589699,30033
10212,-20.380115,148.590525,30034
10212,-20.380163,148.590899,30035
10212,-20.380185,148.591245,30036
10212,-20.380190,148.591688,30037
10212,-20.380163,148.592094,30038
10212,-20.380141,148.592300,30039
10212,-20.380058,148.592809,30040
10212,-20.379944,148.593467,30041
10212,-20.379852,148.594024,30042
10212,-20.379640,148.595338,30043
10212,-20.379581,148.595699,30044
10212,-20.379542,148.596059,30045
10212,-20.379534,148.596556,30046
10212,-20.379559,148.596908,30047
10212,-20.379585,148.597061,30048
10212,-20.379585,148.597061,40001
10212,-20.379616,148.597245,40002
10212,-20.379673,148.597558,40003
10212,-20.379791,148.597922,40004
10212,-20.379896,148.598197,40005
10212,-20.380163,148.598851,40006
10212,-20.380303,148.599238,40007
10212,-20.380426,148.599672,40008
10212,-20.381765,148.605014,40009
10212,-20.382001,148.605943,40010
10212,-20.382115,148.606494,40011
10212,-20.382514,148.610225,40012
10212,-20.382531,148.610424,40013
10212,-20.382531,148.610424,50001
10212,-20.382544,148.610580,50002
10212,-20.382561,148.610902,50003
10212,-20.382575,148.611271,50004
10212,-20.382557,148.611817,50005
10212,-20.382400,148.613619,50006
10212,-20.382303,148.614693,50007
10212,-20.382220,148.615441,50008
10212,-20.382163,148.615814,50009
10212,-20.382089,148.616164,50010
10212,-20.381988,148.616515,50011
10212,-20.381879,148.616860,50012
10212,-20.381695,148.617332,50013
10212,-20.381564,148.617622,50014
10212,-20.381253,148.618205,50015
10212,-20.380982,148.618616,50016
10212,-20.380662,148.619046,50017
10212,-20.380382,148.619382,50018
10212,-20.380041,148.619727,50019
10212,-20.379638,148.620098,50020
10212,-20.374482,148.620932,50021
10212,-20.374524,148.621291,50022
10212,-20.374524,148.621291,60001
10212,-20.374696,148.622744,60002
10212,-20.374341,148.622883,60003
10212,-20.373829,148.623033,60004
10212,-20.373496,148.623122,60005
10212,-20.373151,148.623182,60006
10212,-20.372376,148.623252,60007
10212,-20.372026,148.623248,60008
10212,-20.371886,148.623238,60009
10212,-20.371396,148.623192,60010
10212,-20.371067,148.623145,60011
10212,-20.369470,148.622739,60012
10212,-20.368625,148.622520,60013
10212,-20.368078,148.622430,60014
10212,-20.367754,148.622398,60015
10212,-20.366389,148.622295,60016
10212,-20.365640,148.622225,60017
10212,-20.365141,148.622183,60018
10212,-20.364677,148.622150,60019
10212,-20.364187,148.622127,60020
10212,-20.363443,148.622136,60021
10212,-20.363167,148.622156,60022
10212,-20.362546,148.622225,60023
10212,-20.360427,148.622552,60024
10212,-20.359188,148.622757,60025
10212,-20.358768,148.622795,60026
10212,-20.358081,148.622795,60027
10212,-20.357267,148.622711,60028
10212,-20.356807,148.622631,60029
10212,-20.356558,148.622566,60030
10212,-20.356313,148.622514,60031
10212,-20.355857,148.622379,60032
10212,-20.354285,148.621835,60033
10212,-20.353770,148.621660,60034
10212,-20.353319,148.621568,60035
10212,-20.352858,148.621511,60036
10212,-20.352374,148.621506,60037
10212,-20.351971,148.621525,60038
10212,-20.351616,148.621585,60039
10212,-20.351179,148.621693,60040
10212,-20.350640,148.621870,60041
10212,-20.350146,148.622071,60042
10212,-20.349660,148.622329,60043
10212,-20.349314,148.622570,60044
10212,-20.348832,148.622953,60045
10212,-20.348270,148.623550,60046
10212,-20.347895,148.624093,60047
10212,-20.344610,148.630096,60048
10212,-20.344332,148.630630,60049
10212,-20.344087,148.631134,60050
10212,-20.343964,148.631536,60051
10212,-20.343877,148.631965,60052
10212,-20.343859,148.632301,60053
10212,-20.343851,148.632666,60054
10212,-20.343860,148.632733,60055
10212,-20.343860,148.632733,70001
10212,-20.344666,148.638521,70002
10212,-20.345013,148.640914,70003
10212,-20.345013,148.640914,80001
10212,-20.345051,148.641178,80002
10212,-20.345066,148.641452,80003
10212,-20.345051,148.641742,80004
10212,-20.345001,148.641967,80005
10212,-20.344918,148.642162,80006
10212,-20.344772,148.642479,80007
10212,-20.344233,148.643354,80008
10212,-20.343110,148.645136,80009
10212,-20.342908,148.645387,80010
10212,-20.342744,148.645566,80011
10212,-20.342624,148.645671,80012
10212,-20.342308,148.645909,80013
10212,-20.341967,148.646120,80014
10212,-20.341515,148.646332,80015
10212,-20.341063,148.646450,80016
10212,-20.339379,148.646695,80017
10212,-20.338711,148.646807,80018
10212,-20.338215,148.646946,80019
10212,-20.337776,148.647104,80020
10212,-20.337349,148.647282,80021
10212,-20.336872,148.647560,80022
10212,-20.335708,148.648299,80023
10212,-20.334946,148.648702,80024
10212,-20.334401,148.648913,80025
10212,-20.333944,148.649042,80026
10212,-20.333832,148.649064,80027
10212,-20.333832,148.649064,90001
10212,-20.333517,148.649126,90002
10212,-20.332629,148.649264,90003
10212,-20.332200,148.649332,90004
10212,-20.331167,148.649537,90005
10212,-20.330419,148.649825,90006
10212,-20.328765,148.650344,90007
10212,-20.326040,148.651614,90008
10212,-20.322977,148.653080,90009
10212,-20.322611,148.653219,90010
10212,-20.322611,148.653219,100001
10212,-20.322215,148.653369,100002
10212,-20.321480,148.653640,100003
10212,-20.317268,148.654976,100004
10212,-20.311875,148.656708,100005
10212,-20.310734,148.657415,100006
10212,-20.310172,148.657944,100007
10212,-20.308269,148.660011,100008
10212,-20.308220,148.660064,100009
10212,-20.308220,148.660064,110001
10212,-20.305293,148.663275,110002
10212,-20.304819,148.663863,110003
10212,-20.304377,148.664581,110004
10212,-20.304084,148.665111,110005
10212,-20.303196,148.666605,110006
10212,-20.302634,148.667287,110007
10212,-20.301673,148.668111,110008
10212,-20.301345,148.668342,110009
10212,-20.301345,148.668342,120001
10212,-20.299147,148.669898,120002
10212,-20.299147,148.669898,130001
10212,-20.299146,148.669899,130002
10212,-20.298142,148.670758,130003
10212,-20.296465,148.672335,130004
10212,-20.295581,148.672968,130005
10212,-20.291739,148.675719,130006
10212,-20.289425,148.677332,130007
10212,-20.289117,148.674614,130008
10212,-20.289117,148.674614,140001
10212,-20.289005,148.673625,140002
10212,-20.288871,148.672436,140003
10212,-20.289625,148.672350,140004
10212,-20.291363,148.672367,140005
10212,-20.291739,148.675719,140006
10212,-20.289425,148.677332,140007
10212,-20.288454,148.677999,140008
10212,-20.287825,148.678507,140009
10212,-20.287744,148.678419,140010
10212,-20.287565,148.678534,140011
10212,-20.287188,148.678919,140012
10212,-20.287188,148.678919,150001
10212,-20.286964,148.679149,150002
10212,-20.286957,148.679161,150003
10212,-20.286960,148.679205,150004
10212,-20.287087,148.679325,150005
10212,-20.286898,148.679573,150006
10212,-20.286577,148.680107,150007
10212,-20.286255,148.680732,150008
10212,-20.286112,148.681103,150009
10212,-20.285874,148.681942,150010
10212,-20.285874,148.681942,160001
10212,-20.285601,148.682908,160002
10212,-20.285353,148.683661,160003
10212,-20.285163,148.684144,160004
10212,-20.284863,148.684746,160005
10212,-20.284515,148.685383,160006
10212,-20.284515,148.685383,170001
10212,-20.284356,148.685674,170002
10212,-20.283212,148.687732,170003
10212,-20.282785,148.688463,170004
10212,-20.282553,148.688823,170005
10212,-20.282343,148.689183,170006
10212,-20.282212,148.689321,170007
10212,-20.282190,148.689317,170008
10212,-20.282158,148.689321,170009
10212,-20.282127,148.689331,170010
10212,-20.282099,148.689349,170011
10212,-20.282075,148.689372,170012
10212,-20.282056,148.689400,170013
10212,-20.282043,148.689431,170014
10212,-20.282036,148.689465,170015
10212,-20.282037,148.689502,170016
10212,-20.281856,148.689688,170017
10212,-20.281503,148.689964,170018
10212,-20.280850,148.690326,170019
10212,-20.280850,148.690326,180001
10212,-20.280723,148.690397,180002
10212,-20.280111,148.690695,180003
10212,-20.279431,148.690976,180004
10212,-20.278571,148.691325,180005
10212,-20.278218,148.691493,180006
10212,-20.278001,148.691634,180007
10212,-20.277764,148.691848,180008
10212,-20.277542,148.692118,180009
